genuine_tweet,orphan,tweet_time,follower_local,is_follower,has_mention,favorite_count,original_is_question,rt_count,resonance_Factor,reply_is_answer,hours_to_answer,tweet_weekday,auto_tweet,id_str,has_media,screen_name,created_at,has_url,is_reply,has_hashtag,tweet_month
1,NA,14,NA,NA,0,0,NA,2,2.0,NA,NA,4,0,162548339777355776,0,bsb_muenchen,Thu Jan 26 14:51:58 +0000 2012,1,0,0,1
1,NA,14,NA,NA,0,0,NA,0,0.0,NA,NA,4,0,162537168621936640,0,bsb_muenchen,Thu Jan 26 14:07:35 +0000 2012,1,0,0,1
1,NA,09,NA,NA,0,0,NA,0,0.0,NA,NA,3,0,162108465458855936,0,bsb_muenchen,Wed Jan 25 09:44:04 +0000 2012,0,0,0,1
1,NA,14,NA,NA,0,0,NA,0,0.0,NA,NA,2,0,161819383008735232,0,bsb_muenchen,Tue Jan 24 14:35:22 +0000 2012,0,0,0,1
1,NA,10,NA,NA,0,0,NA,0,0.0,NA,NA,1,0,161398810713665536,0,bsb_muenchen,Mon Jan 23 10:44:09 +0000 2012,0,0,0,1
1,NA,07,NA,NA,0,0,NA,1,1.0,NA,NA,3,0,159542743696285696,0,bsb_muenchen,Wed Jan 18 07:48:48 +0000 2012,1,0,0,1
1,NA,08,NA,NA,0,0,NA,0,0.0,NA,NA,5,0,157747698269822976,0,bsb_muenchen,Fri Jan 13 08:55:56 +0000 2012,1,0,0,1
1,NA,12,NA,NA,0,0,NA,1,1.0,NA,NA,4,0,157433089465913344,0,bsb_muenchen,Thu Jan 12 12:05:48 +0000 2012,1,0,0,1
1,NA,07,NA,NA,0,1,NA,1,1.5,NA,NA,4,0,157359091189170176,0,bsb_muenchen,Thu Jan 12 07:11:45 +0000 2012,1,0,0,1
1,NA,14,NA,NA,0,0,NA,1,1.0,NA,NA,2,0,156737395914579968,0,bsb_muenchen,Tue Jan 10 14:01:21 +0000 2012,1,0,0,1
1,NA,11,NA,NA,0,0,NA,1,1.0,NA,NA,1,0,156342291026546689,0,bsb_muenchen,Mon Jan 09 11:51:21 +0000 2012,1,0,0,1
1,NA,07,NA,NA,0,0,NA,0,0.0,NA,NA,4,0,154830948414930944,0,bsb_muenchen,Thu Jan 05 07:45:49 +0000 2012,0,0,0,1
1,0,07,0,nonprof,1,0,1,0,0.0,0,22.3,4,0,154830407790116865,0,bsb_muenchen,Thu Jan 05 07:43:40 +0000 2012,0,1,0,1
1,NA,09,NA,NA,0,0,NA,0,0.0,NA,NA,3,0,154488693711847424,0,bsb_muenchen,Wed Jan 04 09:05:49 +0000 2012,1,0,0,1
0,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,154233284216356865,NA,bsb_muenchen,Tue Jan 03 16:10:55 +0000 2012,NA,0,NA,1
1,NA,09,NA,NA,0,0,NA,0,0.0,NA,NA,2,0,154126040954966016,0,bsb_muenchen,Tue Jan 03 09:04:46 +0000 2012,1,0,0,1
1,NA,13,NA,NA,0,0,NA,2,2.0,NA,NA,1,0,153834791752577025,0,bsb_muenchen,Mon Jan 02 13:47:27 +0000 2012,1,0,0,1
1,NA,10,NA,NA,0,0,NA,5,5.0,NA,NA,2,0,151609072410558464,0,bsb_muenchen,Tue Dec 27 10:23:14 +0000 2011,1,0,0,12
1,NA,10,NA,NA,0,0,NA,0,0.0,NA,NA,5,0,150167751644811264,0,bsb_muenchen,Fri Dec 23 10:55:56 +0000 2011,0,0,0,12
1,NA,09,NA,NA,0,0,NA,0,0.0,NA,NA,4,0,149783111792721920,0,bsb_muenchen,Thu Dec 22 09:27:31 +0000 2011,1,0,0,12
1,NA,09,NA,NA,0,0,NA,0,0.0,NA,NA,4,0,149777260667346944,0,bsb_muenchen,Thu Dec 22 09:04:16 +0000 2011,0,0,0,12
1,NA,09,NA,NA,0,1,NA,0,0.5,NA,NA,3,0,149418142819565568,0,bsb_muenchen,Wed Dec 21 09:17:15 +0000 2011,1,0,0,12
1,NA,12,NA,NA,0,0,NA,0,0.0,NA,NA,5,0,147656919539130368,0,bsb_muenchen,Fri Dec 16 12:38:47 +0000 2011,1,0,0,12
1,NA,13,NA,NA,0,0,NA,0,0.0,NA,NA,4,0,147306953431986176,0,bsb_muenchen,Thu Dec 15 13:28:09 +0000 2011,1,0,0,12
1,NA,06,NA,NA,0,0,NA,3,3.0,NA,NA,2,0,146484460714598401,0,bsb_muenchen,Tue Dec 13 06:59:51 +0000 2011,1,0,0,12
1,NA,06,NA,NA,0,0,NA,0,0.0,NA,NA,2,0,146483707925114881,0,bsb_muenchen,Tue Dec 13 06:56:52 +0000 2011,1,0,0,12
0,NA,08,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,145051652704047104,NA,bsb_muenchen,Fri Dec 09 08:06:23 +0000 2011,NA,0,NA,12
1,NA,08,NA,NA,0,0,NA,0,0.0,NA,NA,5,0,145050834093346816,0,bsb_muenchen,Fri Dec 09 08:03:08 +0000 2011,0,0,0,12
1,NA,11,NA,NA,0,0,NA,1,1.0,NA,NA,4,0,144744574651334656,0,bsb_muenchen,Thu Dec 08 11:46:10 +0000 2011,0,0,0,12
1,NA,14,NA,NA,0,0,NA,1,1.0,NA,NA,3,0,144429051749203968,0,bsb_muenchen,Wed Dec 07 14:52:23 +0000 2011,1,0,0,12
1,NA,14,NA,NA,0,0,NA,1,1.0,NA,NA,3,0,144425222664241152,0,bsb_muenchen,Wed Dec 07 14:37:11 +0000 2011,1,0,0,12
1,NA,14,NA,NA,0,0,NA,0,0.0,NA,NA,3,0,144423927278612480,0,bsb_muenchen,Wed Dec 07 14:32:02 +0000 2011,1,0,0,12
1,NA,13,NA,NA,0,0,NA,1,1.0,NA,NA,2,0,144039028818325504,0,bsb_muenchen,Tue Dec 06 13:02:35 +0000 2011,0,0,0,12
1,NA,13,NA,NA,0,0,NA,2,2.0,NA,NA,2,0,144038656322191363,0,bsb_muenchen,Tue Dec 06 13:01:06 +0000 2011,1,0,0,12
1,NA,15,NA,NA,0,1,NA,0,0.5,NA,NA,1,0,143720258262417408,0,bsb_muenchen,Mon Dec 05 15:55:54 +0000 2011,1,0,0,12
1,NA,15,NA,NA,0,0,NA,0,0.0,NA,NA,1,0,143719909489250306,0,bsb_muenchen,Mon Dec 05 15:54:31 +0000 2011,0,0,0,12
1,NA,15,NA,NA,0,0,NA,1,1.0,NA,NA,4,0,142267684254527488,0,bsb_muenchen,Thu Dec 01 15:43:53 +0000 2011,1,0,0,12
1,NA,10,NA,NA,0,0,NA,0,0.0,NA,NA,4,0,142191405857652736,0,bsb_muenchen,Thu Dec 01 10:40:47 +0000 2011,0,0,0,12
1,NA,14,NA,NA,0,0,NA,2,2.0,NA,NA,3,0,141883402486939650,0,bsb_muenchen,Wed Nov 30 14:16:53 +0000 2011,1,0,0,11
1,NA,11,NA,NA,0,0,NA,0,0.0,NA,NA,3,0,141840716136579073,0,bsb_muenchen,Wed Nov 30 11:27:16 +0000 2011,0,0,0,11
1,NA,16,NA,NA,0,0,NA,0,0.0,NA,NA,2,0,141548581688573952,0,bsb_muenchen,Tue Nov 29 16:06:26 +0000 2011,1,0,0,11
1,NA,09,NA,NA,0,0,NA,2,2.0,NA,NA,2,0,141444344883326976,0,bsb_muenchen,Tue Nov 29 09:12:14 +0000 2011,1,0,0,11
1,NA,07,NA,NA,0,0,NA,0,0.0,NA,NA,1,0,141056845228941312,0,bsb_muenchen,Mon Nov 28 07:32:27 +0000 2011,1,0,0,11
1,NA,15,NA,NA,0,1,NA,9,9.5,NA,NA,2,0,139000111794634752,0,bsb_muenchen,Tue Nov 22 15:19:43 +0000 2011,1,0,0,11
1,NA,07,NA,NA,0,0,NA,1,1.0,NA,NA,5,0,137431323764719616,0,bsb_muenchen,Fri Nov 18 07:25:55 +0000 2011,0,0,0,11
1,NA,08,NA,NA,0,0,NA,0,0.0,NA,NA,4,0,137079861616443392,0,bsb_muenchen,Thu Nov 17 08:09:20 +0000 2011,1,0,0,11
1,NA,06,NA,NA,0,0,NA,0,0.0,NA,NA,3,0,136697992869711872,0,bsb_muenchen,Wed Nov 16 06:51:55 +0000 2011,1,0,0,11
1,NA,12,NA,NA,0,0,NA,0,0.0,NA,NA,2,0,136416345523884033,0,bsb_muenchen,Tue Nov 15 12:12:45 +0000 2011,0,0,0,11
1,NA,08,NA,NA,0,0,NA,0,0.0,NA,NA,2,0,136366253278375936,0,bsb_muenchen,Tue Nov 15 08:53:43 +0000 2011,1,0,0,11
1,NA,13,NA,NA,0,0,NA,0,0.0,NA,NA,5,0,134979360942858241,0,bsb_muenchen,Fri Nov 11 13:02:42 +0000 2011,1,0,0,11
1,NA,12,NA,NA,0,1,NA,1,1.5,NA,NA,5,0,134966481929781248,0,bsb_muenchen,Fri Nov 11 12:11:31 +0000 2011,1,0,0,11
1,NA,15,NA,NA,0,0,NA,0,0.0,NA,NA,4,0,134655474200096768,0,bsb_muenchen,Thu Nov 10 15:35:41 +0000 2011,0,0,0,11
1,NA,15,NA,NA,0,1,NA,2,2.5,NA,NA,4,0,134655047857487872,0,bsb_muenchen,Thu Nov 10 15:33:59 +0000 2011,1,0,1,11
1,NA,09,NA,NA,0,0,NA,0,0.0,NA,NA,4,0,134557418041520128,0,bsb_muenchen,Thu Nov 10 09:06:03 +0000 2011,1,0,1,11
1,0,09,0,professional,1,0,1,0,0.0,0,12.1,4,0,134557126419939328,0,bsb_muenchen,Thu Nov 10 09:04:53 +0000 2011,0,1,0,11
1,0,07,0,professional,1,0,1,0,0.0,0,10.0,4,0,134525858357579776,0,bsb_muenchen,Thu Nov 10 07:00:38 +0000 2011,0,1,0,11
1,NA,17,NA,NA,0,0,NA,1,1.0,NA,NA,3,0,134317857482870785,0,bsb_muenchen,Wed Nov 09 17:14:07 +0000 2011,0,0,1,11
1,NA,16,NA,NA,0,0,NA,1,1.0,NA,NA,3,0,134300497405411328,0,bsb_muenchen,Wed Nov 09 16:05:08 +0000 2011,1,0,1,11
1,NA,15,NA,NA,0,0,NA,0,0.0,NA,NA,3,0,134298608072785921,0,bsb_muenchen,Wed Nov 09 15:57:37 +0000 2011,1,0,0,11
1,NA,12,NA,NA,0,0,NA,0,0.0,NA,NA,3,0,134239369706999808,0,bsb_muenchen,Wed Nov 09 12:02:14 +0000 2011,1,0,0,11
1,NA,08,NA,NA,0,0,NA,1,1.0,NA,NA,3,0,134181798447030272,0,bsb_muenchen,Wed Nov 09 08:13:28 +0000 2011,1,0,0,11
1,NA,11,NA,NA,0,0,NA,0,0.0,NA,NA,2,0,133870872187510784,0,bsb_muenchen,Tue Nov 08 11:37:57 +0000 2011,1,0,0,11
1,NA,06,NA,NA,0,0,NA,1,1.0,NA,NA,2,0,133798713083707392,0,bsb_muenchen,Tue Nov 08 06:51:13 +0000 2011,1,0,0,11
1,NA,06,NA,NA,0,0,NA,0,0.0,NA,NA,1,0,133436159601803264,0,bsb_muenchen,Mon Nov 07 06:50:34 +0000 2011,1,0,0,11
0,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,133132436589654016,NA,bsb_muenchen,Sun Nov 06 10:43:41 +0000 2011,NA,0,NA,11
1,0,22,0,professional,1,0,0,0,0.0,0,82.6,6,0,132949524254687232,0,bsb_muenchen,Sat Nov 05 22:36:51 +0000 2011,0,1,0,11
1,NA,12,NA,NA,0,0,NA,4,4.0,NA,NA,5,0,132429585596940288,0,bsb_muenchen,Fri Nov 04 12:10:48 +0000 2011,1,0,0,11
1,NA,11,NA,NA,0,0,NA,1,1.0,NA,NA,3,0,131701501432303616,0,bsb_muenchen,Wed Nov 02 11:57:39 +0000 2011,1,0,0,11
1,NA,09,NA,NA,0,0,NA,1,1.0,NA,NA,3,0,131656994263285760,0,bsb_muenchen,Wed Nov 02 09:00:48 +0000 2011,0,0,0,11
1,NA,15,NA,NA,0,0,NA,0,0.0,NA,NA,1,0,131036384772370432,0,bsb_muenchen,Mon Oct 31 15:54:43 +0000 2011,0,0,0,10
1,NA,14,NA,NA,0,0,NA,0,0.0,NA,NA,4,0,129561840098349057,0,bsb_muenchen,Thu Oct 27 14:15:24 +0000 2011,1,0,0,10
1,NA,06,NA,NA,0,0,NA,0,0.0,NA,NA,4,0,129437462559854594,0,bsb_muenchen,Thu Oct 27 06:01:10 +0000 2011,1,0,0,10
1,NA,05,NA,NA,0,0,NA,0,0.0,NA,NA,4,0,129436922513854464,0,bsb_muenchen,Thu Oct 27 05:59:01 +0000 2011,1,0,0,10
1,NA,05,NA,NA,0,0,NA,0,0.0,NA,NA,4,0,129435891604271104,0,bsb_muenchen,Thu Oct 27 05:54:56 +0000 2011,1,0,0,10
1,NA,06,NA,NA,0,0,NA,1,1.0,NA,NA,2,0,128718579905474560,0,bsb_muenchen,Tue Oct 25 06:24:35 +0000 2011,1,0,0,10
0,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,128464508162289664,NA,bsb_muenchen,Mon Oct 24 13:35:00 +0000 2011,NA,0,NA,10
1,NA,12,NA,NA,0,0,NA,0,0.0,NA,NA,1,0,128452522208792576,0,bsb_muenchen,Mon Oct 24 12:47:22 +0000 2011,1,0,0,10
1,NA,07,NA,NA,0,0,NA,0,0.0,NA,NA,5,0,127283049967792128,0,bsb_muenchen,Fri Oct 21 07:20:18 +0000 2011,1,0,0,10
1,NA,05,NA,NA,0,0,NA,0,0.0,NA,NA,5,0,127259697945395200,0,bsb_muenchen,Fri Oct 21 05:47:31 +0000 2011,0,0,0,10
1,NA,13,NA,NA,0,0,NA,1,1.0,NA,NA,4,0,127020024144732162,0,bsb_muenchen,Thu Oct 20 13:55:08 +0000 2011,1,0,0,10
1,NA,13,NA,NA,0,0,NA,1,1.0,NA,NA,4,0,127017565821222912,0,bsb_muenchen,Thu Oct 20 13:45:22 +0000 2011,0,0,0,10
1,NA,13,NA,NA,0,0,NA,0,0.0,NA,NA,4,0,127014380872273921,0,bsb_muenchen,Thu Oct 20 13:32:42 +0000 2011,1,0,0,10
0,NA,08,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,126577648813088768,NA,bsb_muenchen,Wed Oct 19 08:37:17 +0000 2011,NA,0,NA,10
1,NA,14,NA,NA,0,0,NA,2,2.0,NA,NA,2,0,126305390257377280,0,bsb_muenchen,Tue Oct 18 14:35:26 +0000 2011,1,0,0,10
1,NA,06,NA,NA,0,0,NA,0,0.0,NA,NA,1,0,125825895930920961,0,bsb_muenchen,Mon Oct 17 06:50:05 +0000 2011,1,0,0,10
1,NA,15,NA,NA,0,0,NA,1,1.0,NA,NA,6,0,125233611225042945,0,bsb_muenchen,Sat Oct 15 15:36:34 +0000 2011,0,0,0,10
1,NA,15,NA,NA,0,0,NA,0,0.0,NA,NA,6,0,125233034969624576,0,bsb_muenchen,Sat Oct 15 15:34:16 +0000 2011,1,0,0,10
1,NA,12,NA,NA,0,0,NA,1,1.0,NA,NA,5,0,124823173064699904,0,bsb_muenchen,Fri Oct 14 12:25:38 +0000 2011,1,0,0,10
1,NA,05,NA,NA,0,0,NA,1,1.0,NA,NA,4,0,124361606015631360,0,bsb_muenchen,Thu Oct 13 05:51:32 +0000 2011,1,0,0,10
1,NA,05,NA,NA,0,0,NA,0,0.0,NA,NA,4,0,124360743914176513,0,bsb_muenchen,Thu Oct 13 05:48:06 +0000 2011,0,0,0,10
1,NA,14,NA,NA,0,0,NA,0,0.0,NA,NA,3,0,124135079848054784,0,bsb_muenchen,Wed Oct 12 14:51:24 +0000 2011,1,0,0,10
1,NA,13,NA,NA,0,0,NA,1,1.0,NA,NA,1,0,123386535633629184,0,bsb_muenchen,Mon Oct 10 13:16:57 +0000 2011,1,0,0,10
1,NA,08,NA,NA,0,0,NA,2,2.0,NA,NA,5,0,122224228295639040,0,bsb_muenchen,Fri Oct 07 08:18:21 +0000 2011,0,0,0,10
1,NA,08,NA,NA,0,0,NA,0,0.0,NA,NA,5,0,122223775298236416,0,bsb_muenchen,Fri Oct 07 08:16:33 +0000 2011,0,0,0,10
1,NA,07,NA,NA,0,0,NA,0,0.0,NA,NA,4,0,121849643800854528,0,bsb_muenchen,Thu Oct 06 07:29:53 +0000 2011,0,0,0,10
1,NA,11,NA,NA,0,0,NA,0,0.0,NA,NA,3,0,121541923767980032,0,bsb_muenchen,Wed Oct 05 11:07:07 +0000 2011,0,0,0,10
1,NA,11,NA,NA,0,0,NA,1,1.0,NA,NA,3,0,121541752472612864,0,bsb_muenchen,Wed Oct 05 11:06:26 +0000 2011,0,0,0,10
1,NA,09,NA,NA,0,0,NA,0,0.0,NA,NA,3,0,121521607859646464,0,bsb_muenchen,Wed Oct 05 09:46:23 +0000 2011,0,0,0,10
1,NA,07,NA,NA,0,0,NA,0,0.0,NA,NA,2,0,121123139672473601,0,bsb_muenchen,Tue Oct 04 07:23:01 +0000 2011,0,0,0,10
1,0,13,0,professional,1,0,1,0,0.0,0,97.9,5,0,119769318257991681,0,bsb_muenchen,Fri Sep 30 13:43:25 +0000 2011,0,1,0,9
0,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,119764858689437697,NA,bsb_muenchen,Fri Sep 30 13:25:42 +0000 2011,NA,0,NA,9
1,NA,06,NA,NA,0,0,NA,0,0.0,NA,NA,5,0,119659005340684288,0,bsb_muenchen,Fri Sep 30 06:25:04 +0000 2011,1,0,0,9
1,NA,12,NA,NA,0,0,NA,0,0.0,NA,NA,4,0,119393562528989185,0,bsb_muenchen,Thu Sep 29 12:50:18 +0000 2011,1,0,0,9
1,NA,05,NA,NA,0,0,NA,1,1.0,NA,NA,4,0,119289652459995136,0,bsb_muenchen,Thu Sep 29 05:57:24 +0000 2011,1,0,0,9
1,NA,05,NA,NA,0,0,NA,3,3.0,NA,NA,4,0,119287274130255874,0,bsb_muenchen,Thu Sep 29 05:47:57 +0000 2011,1,0,0,9
1,NA,14,NA,NA,0,0,NA,0,0.0,NA,NA,1,0,118324404370419712,0,bsb_muenchen,Mon Sep 26 14:01:51 +0000 2011,1,0,0,9
1,NA,10,NA,NA,0,1,NA,1,1.5,NA,NA,1,0,118264935565365248,0,bsb_muenchen,Mon Sep 26 10:05:32 +0000 2011,1,0,0,9
1,NA,09,NA,NA,0,0,NA,1,1.0,NA,NA,1,0,118248805106851840,0,bsb_muenchen,Mon Sep 26 09:01:26 +0000 2011,0,0,0,9
1,NA,05,NA,NA,0,0,NA,2,2.0,NA,NA,1,0,118198525958955008,0,bsb_muenchen,Mon Sep 26 05:41:39 +0000 2011,0,0,0,9
1,NA,05,NA,NA,0,0,NA,0,0.0,NA,NA,1,0,118194853355065344,0,bsb_muenchen,Mon Sep 26 05:27:03 +0000 2011,1,0,0,9
1,NA,06,NA,NA,0,0,NA,0,0.0,NA,NA,4,0,116758700571635712,0,bsb_muenchen,Thu Sep 22 06:20:18 +0000 2011,0,0,0,9
1,NA,14,NA,NA,0,0,NA,1,1.0,NA,NA,3,0,116521295147053056,0,bsb_muenchen,Wed Sep 21 14:36:56 +0000 2011,1,0,0,9
1,NA,06,NA,NA,0,0,NA,0,0.0,NA,NA,3,0,116399634733219840,0,bsb_muenchen,Wed Sep 21 06:33:30 +0000 2011,1,0,0,9
1,NA,06,NA,NA,0,0,NA,0,0.0,NA,NA,3,0,116398361086668801,0,bsb_muenchen,Wed Sep 21 06:28:26 +0000 2011,0,0,0,9
1,NA,05,NA,NA,0,0,NA,0,0.0,NA,NA,2,0,116021454008623104,0,bsb_muenchen,Tue Sep 20 05:30:44 +0000 2011,1,0,0,9
1,NA,08,NA,NA,0,0,NA,1,1.0,NA,NA,4,0,114251179722158080,0,bsb_muenchen,Thu Sep 15 08:16:18 +0000 2011,1,0,0,9
1,NA,12,NA,NA,0,0,NA,0,0.0,NA,NA,3,0,113951181293883392,0,bsb_muenchen,Wed Sep 14 12:24:13 +0000 2011,1,0,0,9
1,NA,07,NA,NA,0,0,NA,0,0.0,NA,NA,3,0,113870470130040832,0,bsb_muenchen,Wed Sep 14 07:03:30 +0000 2011,1,0,0,9
1,NA,07,NA,NA,0,0,NA,0,0.0,NA,NA,3,0,113870177820610560,0,bsb_muenchen,Wed Sep 14 07:02:20 +0000 2011,1,0,0,9
1,NA,14,NA,NA,0,0,NA,0,0.0,NA,NA,2,0,113622083614941184,0,bsb_muenchen,Tue Sep 13 14:36:30 +0000 2011,1,0,0,9
1,NA,06,NA,NA,0,0,NA,0,0.0,NA,NA,1,0,113140148551688192,0,bsb_muenchen,Mon Sep 12 06:41:28 +0000 2011,0,0,0,9
1,NA,06,NA,NA,0,0,NA,1,1.0,NA,NA,1,0,113136994292482048,0,bsb_muenchen,Mon Sep 12 06:28:56 +0000 2011,0,0,0,9
1,NA,06,NA,NA,0,1,NA,0,0.5,NA,NA,1,0,113136459581628416,0,bsb_muenchen,Mon Sep 12 06:26:48 +0000 2011,1,0,0,9
1,NA,09,NA,NA,0,0,NA,0,0.0,NA,NA,5,0,112095446276653056,0,bsb_muenchen,Fri Sep 09 09:30:11 +0000 2011,1,0,0,9
1,NA,09,NA,NA,0,0,NA,0,0.0,NA,NA,5,0,112095080126488576,0,bsb_muenchen,Fri Sep 09 09:28:44 +0000 2011,0,0,0,9
1,NA,06,NA,NA,0,0,NA,2,2.0,NA,NA,4,0,111691607044141056,0,bsb_muenchen,Thu Sep 08 06:45:28 +0000 2011,1,0,0,9
1,NA,06,NA,NA,0,0,NA,0,0.0,NA,NA,2,0,110963731239927808,0,bsb_muenchen,Tue Sep 06 06:33:09 +0000 2011,1,0,0,9
1,NA,06,NA,NA,0,0,NA,0,0.0,NA,NA,2,0,110961434925596673,0,bsb_muenchen,Tue Sep 06 06:24:02 +0000 2011,1,0,0,9
1,NA,06,NA,NA,0,0,NA,0,0.0,NA,NA,2,0,110961104284422145,0,bsb_muenchen,Tue Sep 06 06:22:43 +0000 2011,1,0,0,9
1,NA,09,NA,NA,0,0,NA,1,1.0,NA,NA,5,0,109560394225426432,0,bsb_muenchen,Fri Sep 02 09:36:48 +0000 2011,1,0,0,9
1,NA,07,NA,NA,0,1,NA,0,0.5,NA,NA,4,0,109159076604289024,0,bsb_muenchen,Thu Sep 01 07:02:06 +0000 2011,0,0,0,9
1,NA,10,NA,NA,0,0,NA,2,2.0,NA,NA,1,0,108124283389222912,0,bsb_muenchen,Mon Aug 29 10:30:12 +0000 2011,0,0,0,8
1,NA,10,NA,NA,0,1,NA,0,0.5,NA,NA,5,0,107043450834272256,0,bsb_muenchen,Fri Aug 26 10:55:22 +0000 2011,0,0,0,8
1,NA,07,NA,NA,0,0,NA,1,1.0,NA,NA,2,0,105905541657804800,0,bsb_muenchen,Tue Aug 23 07:33:43 +0000 2011,0,0,0,8
1,NA,08,NA,NA,0,0,NA,0,0.0,NA,NA,1,0,105555688830402560,0,bsb_muenchen,Mon Aug 22 08:23:32 +0000 2011,0,0,0,8
1,NA,08,NA,NA,0,0,NA,1,1.0,NA,NA,1,0,105555259845390336,0,bsb_muenchen,Mon Aug 22 08:21:49 +0000 2011,1,0,0,8
1,NA,07,NA,NA,0,0,NA,1,1.0,NA,NA,1,0,105542156793544704,0,bsb_muenchen,Mon Aug 22 07:29:45 +0000 2011,0,0,0,8
1,NA,06,NA,NA,0,0,NA,0,0.0,NA,NA,1,0,105521601042325505,0,bsb_muenchen,Mon Aug 22 06:08:04 +0000 2011,1,0,0,8
0,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,103487136543682560,NA,bsb_muenchen,Tue Aug 16 15:23:50 +0000 2011,NA,0,NA,8
1,NA,15,NA,NA,0,0,NA,1,1.0,NA,NA,2,0,103484521000865792,0,bsb_muenchen,Tue Aug 16 15:13:27 +0000 2011,1,0,0,8
1,NA,06,NA,NA,0,0,NA,0,0.0,NA,NA,2,0,103347068453650432,0,bsb_muenchen,Tue Aug 16 06:07:15 +0000 2011,1,0,0,8
1,NA,11,NA,NA,0,1,NA,1,1.5,NA,NA,4,0,101619277823619072,0,bsb_muenchen,Thu Aug 11 11:41:38 +0000 2011,1,0,0,8
1,NA,06,NA,NA,0,0,NA,0,0.0,NA,NA,4,0,101538972827791360,0,bsb_muenchen,Thu Aug 11 06:22:32 +0000 2011,1,0,0,8
1,NA,15,NA,NA,0,1,NA,0,0.5,NA,NA,3,0,101317579376820227,0,bsb_muenchen,Wed Aug 10 15:42:47 +0000 2011,0,0,0,8
1,0,07,0,professional,1,0,0,0,0.0,0,0.2,4,0,99025217501929472,0,bsb_muenchen,Thu Aug 04 07:53:46 +0000 2011,0,1,0,8
1,NA,12,NA,NA,0,0,NA,0,0.0,NA,NA,3,0,98736810309582849,0,bsb_muenchen,Wed Aug 03 12:47:44 +0000 2011,1,0,0,8
1,NA,06,NA,NA,0,0,NA,0,0.0,NA,NA,1,0,97917974182244353,0,bsb_muenchen,Mon Aug 01 06:33:58 +0000 2011,1,0,0,8
1,NA,06,NA,NA,0,0,NA,0,0.0,NA,NA,1,0,97917509465931776,0,bsb_muenchen,Mon Aug 01 06:32:08 +0000 2011,1,0,0,8
1,NA,12,NA,NA,0,0,NA,0,0.0,NA,NA,5,0,96921324823379968,0,bsb_muenchen,Fri Jul 29 12:33:39 +0000 2011,1,0,0,7
1,NA,06,NA,NA,0,0,NA,0,0.0,NA,NA,3,0,96101585779822592,0,bsb_muenchen,Wed Jul 27 06:16:18 +0000 2011,1,0,0,7
1,NA,15,NA,NA,0,0,NA,1,1.0,NA,NA,2,0,95873877976166400,0,bsb_muenchen,Tue Jul 26 15:11:28 +0000 2011,1,0,0,7
1,NA,08,NA,NA,0,2,NA,4,5.0,NA,NA,2,0,95771261556363265,0,bsb_muenchen,Tue Jul 26 08:23:42 +0000 2011,1,0,0,7
1,NA,09,NA,NA,0,0,NA,0,0.0,NA,NA,1,0,95426506574139392,0,bsb_muenchen,Mon Jul 25 09:33:46 +0000 2011,1,0,0,7
1,NA,13,NA,NA,0,0,NA,1,1.0,NA,NA,5,0,94394285977382912,0,bsb_muenchen,Fri Jul 22 13:12:06 +0000 2011,0,0,0,7
1,NA,11,NA,NA,0,0,NA,1,1.0,NA,NA,4,0,94012989212065792,0,bsb_muenchen,Thu Jul 21 11:56:57 +0000 2011,0,0,0,7
1,NA,14,NA,NA,0,0,NA,0,0.0,NA,NA,3,0,93696387484614657,0,bsb_muenchen,Wed Jul 20 14:58:54 +0000 2011,0,0,0,7
1,NA,05,NA,NA,0,0,NA,1,1.0,NA,NA,2,0,93197499329814528,0,bsb_muenchen,Tue Jul 19 05:56:30 +0000 2011,0,0,0,7
1,NA,05,NA,NA,0,0,NA,0,0.0,NA,NA,2,0,93196915738554368,0,bsb_muenchen,Tue Jul 19 05:54:10 +0000 2011,1,0,0,7
1,NA,11,NA,NA,0,0,NA,0,0.0,NA,NA,5,0,91835743680471040,0,bsb_muenchen,Fri Jul 15 11:45:22 +0000 2011,0,0,0,7
1,NA,07,NA,NA,0,0,NA,0,0.0,NA,NA,5,0,91770930015109120,0,bsb_muenchen,Fri Jul 15 07:27:49 +0000 2011,1,0,0,7
1,NA,12,NA,NA,0,1,NA,5,5.5,NA,NA,4,0,91491504064966656,0,bsb_muenchen,Thu Jul 14 12:57:29 +0000 2011,1,0,0,7
1,NA,14,NA,NA,0,0,NA,1,1.0,NA,NA,2,0,90792104594382848,0,bsb_muenchen,Tue Jul 12 14:38:19 +0000 2011,1,0,0,7
1,NA,10,NA,NA,0,0,NA,0,0.0,NA,NA,5,0,89285728760111104,0,bsb_muenchen,Fri Jul 08 10:52:31 +0000 2011,0,0,0,7
1,NA,09,NA,NA,0,1,NA,0,0.5,NA,NA,4,0,88909349417783296,0,bsb_muenchen,Thu Jul 07 09:56:55 +0000 2011,1,0,0,7
